Chrom.1,
UV,
ml,mAU
354.618256,3.363505
354.644928,3.347506
354.671539,3.331336
354.698212,3.318114
354.724823,3.304795
354.751495,3.289897
354.778107,3.275182
354.804779,3.260063
354.83139,3.244544
354.858063,3.229707
354.884735,3.213652
354.911346,3.19614
354.938019,3.181204
354.96463,3.167436
354.991302,3.153951
355.017914,3.137539
355.044586,3.122679
355.071198,3.109145
355.09787,3.096056
355.124481,3.082982
355.151154,3.069785
355.177826,3.057077
355.204437,3.043041
355.23111,3.028228
355.257721,3.013874
355.284393,2.999964
355.311005,2.985067
355.337677,2.970125
355.364288,2.956494
355.390961,2.944261
355.417572,2.935413
355.444244,2.922533
355.470917,2.909859
355.497528,2.900746
355.5242,2.887992
355.550812,2.872244
355.577484,2.856424
355.604095,2.843024
355.630768,2.830323
355.657379,2.817386
355.684052,2.804489
355.710663,2.792677
355.737335,2.779903
355.764008,2.765402
355.790619,2.7528
355.817291,2.739645
355.843903,2.726771
355.870575,2.71492
355.897186,2.705663
355.923859,2.697219
355.95047,2.688063
355.977142,2.677362
356.003815,2.666177
356.030426,2.658272
356.057098,2.646962
356.08371,2.635368
356.110382,2.623826
356.136993,2.610619
356.163666,2.599195
356.190277,2.58569
356.216949,2.573154
356.243561,2.559688
356.270233,2.548383
356.296906,2.537105
356.323517,2.524942
356.350189,2.514639
356.376801,2.505134
356.403473,2.494557
356.430084,2.483217
356.456757,2.474654
356.483368,2.465254
356.51004,2.453583
356.536652,2.44298
356.563324,2.433724
356.589996,2.425064
356.616608,2.415869
356.64328,2.407804
356.669891,2.400105
356.696564,2.389435
356.723175,2.378048
356.749847,2.366339
356.776459,2.355638
356.803131,2.345544
356.829742,2.335537
356.856415,2.327292
356.883087,2.319066
356.909698,2.311904
356.936371,2.303864
356.962982,2.294546
356.989655,2.287429
357.016266,2.280304
357.042938,2.271592
357.06955,2.262285
357.096222,2.255317
357.122894,2.247919
357.149506,2.236882
357.176178,2.224766
357.202789,2.214844
357.229462,2.206479
357.256073,2.198329
357.282745,2.190711
357.309357,2.182868
357.336029,2.176209
357.36264,2.170026
357.389313,2.161763
357.415985,2.151311
357.442596,2.14159
357.469269,2.133475
357.49588,2.125281
357.522552,2.11742
357.549164,2.109028
357.575836,2.102739
357.602448,2.097579
357.62912,2.090775
357.655731,2.083223
357.682404,2.076439
357.709076,2.069664
357.735687,2.062837
357.76236,2.0546
357.788971,2.046384
357.815643,2.037333
357.842255,2.028189
357.868927,2.020424
357.895538,2.011779
357.922211,2.005293
357.948822,2.000637
357.975494,1.99609
358.002167,1.990408
358.028778,1.983672
358.05545,1.976412
358.082062,1.968328
358.108734,1.9611
358.135345,1.953713
358.162018,1.947107
358.188629,1.94067
358.215302,1.934112
358.241974,1.927489
358.268585,1.921747
358.295258,1.91669
358.321869,1.911087
358.348541,1.904207
358.375153,1.899677
358.401825,1.895034
358.428436,1.888134
358.455109,1.882995
358.48172,1.876922
358.508392,1.869995
358.535065,1.863591
358.561676,1.855399
358.588348,1.849875
358.61496,1.84383
358.641632,1.838236
358.668243,1.833344
358.694916,1.827347
358.721527,1.82128
358.748199,1.813318
358.774811,1.80706
358.801483,1.801977
358.828156,1.795376
358.854767,1.79024
358.881439,1.786711
358.908051,1.782401
358.934723,1.778316
358.961334,1.774275
358.988007,1.770174
359.014618,1.76572
359.04129,1.760875
359.067902,1.756908
359.094574,1.753804
359.121246,1.748663
359.147858,1.742749
359.17453,1.737928
359.201141,1.733341
359.227814,1.726932
359.254425,1.722167
359.281097,1.717896
359.307709,1.713029
359.334381,1.707911
359.361053,1.702701
359.387665,1.700864
359.414337,1.697942
359.440948,1.692985
359.467621,1.688777
359.494232,1.683953
359.520905,1.679071
359.547516,1.671232
359.574188,1.663591
359.6008,1.658876
359.627472,1.653552
359.654144,1.648948
359.680756,1.643868
359.707428,1.640404
359.734039,1.638653
359.760712,1.636878
359.787323,1.634364
359.813995,1.630778
359.840607,1.62719
359.867279,1.622851
359.89389,1.617406
359.920563,1.612107
359.947235,1.607275
359.973846,1.603328
360.000519,1.597778
360.02713,1.592034
360.053802,1.586228
360.080414,1.583125
360.107086,1.581251
360.133698,1.577285
360.16037,1.573946
360.186981,1.571472
360.213654,1.569405
360.240326,1.565795
360.266937,1.559688
360.29361,1.555332
360.320221,1.552278
360.346893,1.549605
360.373505,1.545099
360.400177,1.540632
360.426788,1.537082
360.453461,1.532878
360.480072,1.530089
360.506744,1.527659
360.533417,1.523698
360.560028,1.519719
360.5867,1.51714
360.613312,1.515073
360.639984,1.511132
360.666595,1.505508
360.693268,1.503069
360.719879,1.501702
360.746552,1.498436
360.773224,1.494637
360.799835,1.49091
360.826508,1.488078
360.853119,1.484456
360.879791,1.480386
360.906403,1.477119
360.933075,1.473842
360.959686,1.470993
360.986359,1.468606
361.01297,1.466876
361.039642,1.465132
361.066315,1.460697
361.092926,1.453317
361.119598,1.447931
361.14621,1.445365
361.172882,1.440602
361.199493,1.43695
361.226166,1.43477
361.252777,1.434842
361.279449,1.43608
361.306061,1.434364
361.332733,1.431847
361.359406,1.429515
361.386017,1.427015
361.412689,1.424271
361.439301,1.421612
361.465973,1.417828
361.492584,1.413708
361.519257,1.411318
361.545868,1.409135
361.57254,1.407911
361.599152,1.406456
361.625824,1.404278
361.652496,1.402812
361.679108,1.400376
361.70578,1.396037
361.732391,1.391193
361.759064,1.388632
361.785675,1.388493
361.812347,1.385125
361.838959,1.379957
361.865631,1.37837
361.892303,1.379405
361.918915,1.377508
361.945587,1.372631
361.972198,1.370617
361.998871,1.368831
362.025482,1.36513
362.052155,1.360126
362.078766,1.355173
362.105438,1.352182
362.13205,1.348354
362.158722,1.345032
362.185394,1.343364
362.212006,1.341806
362.238678,1.340767
362.265289,1.338345
362.291962,1.336046
362.318573,1.333784
362.345245,1.329941
362.371857,1.327908
362.398529,1.325705
362.42514,1.321745
362.451813,1.317718
362.478485,1.315794
362.505096,1.31478
362.531769,1.31144
362.55838,1.310384
362.585052,1.31096
362.611664,1.311119
362.638336,1.311505
362.664948,1.309551
362.69162,1.306542
362.718231,1.301885
362.744904,1.297684
362.771576,1.295871
362.798187,1.292001
362.82486,1.288339
362.851471,1.28636
362.878143,1.284832
362.904755,1.283692
362.931427,1.281984
362.958038,1.280721
362.984711,1.279522
363.011383,1.276687
363.037994,1.273807
363.064667,1.272929
363.091278,1.270705
363.11795,1.267451
363.144562,1.266093
363.171234,1.265632
363.197845,1.265664
363.224518,1.26438
363.251129,1.260816
363.277802,1.258438
363.304474,1.256607
363.331085,1.253603
363.357758,1.250675
363.384369,1.249316
363.411041,1.249642
363.437653,1.248992
363.464325,1.246036
363.490936,1.244374
363.517609,1.243953
363.54422,1.240668
363.570892,1.236483
363.597565,1.232604
363.624176,1.229954
363.650848,1.227461
363.67746,1.224812
363.704132,1.223828
363.730743,1.223645
363.757416,1.223786
363.784027,1.224096
363.810699,1.223339
363.837311,1.221224
363.863983,1.220301
363.890656,1.218905
363.917267,1.216008
363.943939,1.214053
363.970551,1.212835
363.997223,1.211652
364.023834,1.210099
364.050507,1.209679
364.077118,1.208972
364.10379,1.207073
364.130463,1.203526
364.157074,1.197791
364.183746,1.193997
364.210358,1.192152
364.23703,1.190242
364.263641,1.188304
364.290314,1.188247
364.316925,1.189391
364.343597,1.189641
364.370209,1.188048
364.396881,1.184378
364.423553,1.181826
364.450165,1.180349
364.476837,1.178941
364.503448,1.176928
364.530121,1.174833
364.556732,1.174312
364.583405,1.174551
364.610016,1.173093
364.636688,1.171302
364.6633,1.170784
364.689972,1.17037
364.716644,1.168847
364.743256,1.166822
364.769928,1.165996
364.796539,1.163316
364.823212,1.160307
364.849823,1.157931
364.876495,1.155955
364.903107,1.155321
364.929779,1.153682
364.95639,1.150247
364.983063,1.149004
365.009735,1.147838
365.036346,1.14275
365.063019,1.139301
365.08963,1.138906
365.116302,1.138089
365.142914,1.135634
365.169586,1.132933
365.196198,1.131227
365.22287,1.129796
365.249542,1.127464
365.276154,1.125926
365.302826,1.125559
365.329437,1.124491
365.35611,1.123731
365.382721,1.123333
365.409393,1.123642
365.436005,1.124862
365.462677,1.123739
365.489288,1.122705
365.515961,1.121759
365.542633,1.118634
365.569244,1.115228
365.595917,1.112669
365.622528,1.112734
365.6492,1.113428
365.675812,1.11221
365.702484,1.112199
365.729095,1.113213
365.755768,1.111058
365.782379,1.107667
365.809052,1.104275
365.835724,1.100213
365.862335,1.09808
365.889008,1.096676
365.915619,1.095685
365.942291,1.095064
365.968903,1.094204
365.995575,1.091907
366.022186,1.090656
366.048859,1.088817
366.07547,1.086795
366.102142,1.086951
366.128815,1.087113
366.155426,1.089542
366.182098,1.08985
366.20871,1.087792
366.235382,1.087627
366.261993,1.086407
366.288666,1.083568
366.315277,1.081885
366.341949,1.082271
366.368622,1.081654
366.395233,1.07932
366.421906,1.076554
366.448517,1.073605
366.475189,1.070792
366.501801,1.068184
366.528473,1.065513
366.555084,1.064404
366.581757,1.063688
366.608368,1.06291
366.63504,1.061801
366.661713,1.060806
366.688324,1.060564
366.714996,1.058398
366.741608,1.056318
366.76828,1.056423
366.794891,1.056088
366.821564,1.054541
366.848175,1.052211
366.874847,1.050947
366.901459,1.051362
366.928131,1.049335
366.954803,1.046542
366.981415,1.044185
367.008087,1.041478
367.034698,1.039799
367.061371,1.037671
367.087982,1.036367
367.114655,1.035683
367.141266,1.035833
367.167938,1.037049
367.19455,1.037337
367.221222,1.037094
367.247894,1.036498
367.274506,1.033793
367.301178,1.031971
367.327789,1.031237
367.354462,1.028742
367.381073,1.026157
367.407745,1.025891
367.434357,1.02798
367.461029,1.02829
367.487701,1.027446
367.514313,1.026579
367.540985,1.025709
367.567596,1.024356
367.594269,1.022756
367.62088,1.020998
367.647552,1.017945
367.674164,1.015961
367.700836,1.014821
367.727448,1.013892
367.75412,1.011429
367.780792,1.009467
367.807404,1.008601
367.834076,1.007868
367.860687,1.006983
367.88736,1.00551
367.913971,1.004258
367.940643,1.002394
367.967255,1.000973
367.993927,0.998924
368.020538,0.995792
368.047211,0.992498
368.073883,0.993397
368.100494,0.995251
368.127167,0.99624
368.153778,0.996761
368.18045,0.995478
368.207062,0.994482
368.233734,0.993451
368.260345,0.991363
368.287018,0.986655
368.313629,0.979569
368.340302,0.977212
368.366974,0.977565
368.393585,0.976337
368.420258,0.974459
368.446869,0.972537
368.473541,0.973626
368.500153,0.973786
368.526825,0.972273
368.553436,0.970119
368.580109,0.971196
368.60672,0.973315
368.633392,0.970824
368.660065,0.968879
368.686676,0.96945
368.713348,0.969436
368.73996,0.96868
368.766632,0.967991
368.793243,0.966841
368.819916,0.965555
368.846527,0.963607
368.873199,0.960527
368.899872,0.957674
368.926483,0.95494
368.953156,0.951008
368.979767,0.949173
369.006439,0.949135
369.033051,0.947466
369.059723,0.947012
369.086334,0.94831
369.113007,0.949032
369.139618,0.946934
369.16629,0.946274
369.192963,0.947458
369.219574,0.948155
369.246246,0.946396
369.272858,0.944105
369.29953,0.943852
369.326141,0.942642
369.352814,0.938545
369.379425,0.935589
369.406097,0.933136
369.432709,0.93175
369.459381,0.93118
369.486053,0.928973
369.512665,0.928637
369.539337,0.927931
369.565948,0.926009
369.592621,0.926017
369.619232,0.924099
369.645905,0.922045
369.672516,0.920663
369.699188,0.919053
369.7258,0.91707
369.752472,0.915421
369.779144,0.91529
369.805756,0.915226
369.832428,0.913826
369.859039,0.911793
369.885712,0.9113
369.912323,0.910496
369.938995,0.908836
369.965607,0.906334
369.992279,0.906314
370.018951,0.904745
370.045563,0.90275
370.072235,0.901442
370.098846,0.897696
370.125519,0.895155
370.15213,0.892345
370.178802,0.890678
370.205414,0.890893
370.232086,0.891264
370.258698,0.891143
370.28537,0.891174
370.312042,0.890678
370.338654,0.891182
370.365326,0.890281
370.391937,0.889356
370.41861,0.888558
370.445221,0.885132
370.471893,0.8845
370.498505,0.884403
370.525177,0.883482
370.551788,0.883093
370.578461,0.8812
370.605133,0.881616
370.631744,0.880734
370.658417,0.878511
370.685028,0.875478
370.7117,0.872443
370.738312,0.872128
370.764984,0.872116
370.791595,0.872252
370.818268,0.869959
370.844879,0.869163
370.871552,0.870562
370.898224,0.870258
370.924835,0.865565
370.951508,0.861858
370.978119,0.862348
371.004791,0.863502
371.031403,0.861354
371.058075,0.857743
371.084686,0.855991
371.111359,0.854963
371.138031,0.853033
371.164642,0.848949
371.191315,0.846498
371.217926,0.845888
371.244598,0.846674
371.27121,0.847922
371.297882,0.846232
371.324493,0.846525
371.351166,0.848116
371.377777,0.847608
371.404449,0.847939
371.431122,0.845021
371.457733,0.843311
371.484406,0.841104
371.511017,0.839467
371.537689,0.838951
371.564301,0.836181
371.590973,0.833818
371.617584,0.83097
371.644257,0.828399
371.670868,0.82643
371.69754,0.825762
371.724213,0.825516
371.750824,0.825803
371.777496,0.824475
371.804108,0.823356
371.83078,0.823897
371.857391,0.822451
371.884064,0.818801
371.910675,0.816989
371.937347,0.816344
371.963959,0.816119
371.990631,0.814955
372.017303,0.812115
372.043915,0.80831
372.070587,0.804975
372.097198,0.802995
372.123871,0.801379
372.150482,0.798074
372.177155,0.794914
372.203766,0.795739
372.230438,0.794897
372.257111,0.792899
372.283722,0.791292
372.310394,0.791306
372.337006,0.791075
372.363678,0.790196
372.390289,0.790511
372.416962,0.79065
372.443573,0.789582
372.470245,0.786015
372.496857,0.783249
372.523529,0.781982
372.550201,0.779369
372.576813,0.776381
372.603485,0.776055
372.630096,0.776014
372.656769,0.777948
372.68338,0.778538
372.710052,0.776456
372.736664,0.779033
372.763336,0.776569
372.789948,0.774402
372.81662,0.769857
372.843292,0.766079
372.869904,0.76555
372.896576,0.763259
372.923187,0.763198
372.94986,0.764724
372.976471,0.767074
373.003143,0.768848
373.029755,0.769663
373.056427,0.76849
373.083038,0.767388
373.109711,0.764732
373.136383,0.760524
373.162994,0.75626
373.189667,0.752387
373.216278,0.75106
373.24295,0.749178
373.269562,0.747013
373.296234,0.744478
373.322845,0.743001
373.349518,0.741128
373.37619,0.739616
373.402802,0.737628
373.429474,0.736248
373.456085,0.735698
373.482758,0.736635
373.509369,0.737057
373.536041,0.735772
373.562653,0.732664
373.589325,0.728323
373.615936,0.726572
373.642609,0.725587
373.669281,0.723346
373.695892,0.722674
373.722565,0.721662
373.749176,0.721652
373.775848,0.721035
373.80246,0.720816
373.829132,0.720016
373.855743,0.718392
373.882416,0.717592
373.909027,0.716901
373.935699,0.713879
373.962372,0.712134
373.988983,0.710453
374.015656,0.708683
374.042267,0.707534
374.068939,0.705912
374.095551,0.703878
374.122223,0.703187
374.148834,0.702202
374.175507,0.700715
374.202118,0.698992
374.22879,0.697829
374.255463,0.694997
374.282074,0.694539
374.308746,0.692489
374.335358,0.690989
374.36203,0.689348
374.388641,0.686925
374.415314,0.685479
